uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,anp_preco_diesel,anp_preco_diesel_s10,anp_preco_etanol,anp_preco_gasolina,anp_preco_gasolina_aditivada,anp_preco_glp,anp_preco_gnv,anp_regional_diesel,anp_regional_diesel_s10,anp_regional_etanol,anp_regional_gasolina,anp_regional_gasolina_aditivada,anp_regional_glp,anp_regional_gnv
AM,2021-01,1225.3387096774193,2475.0,482.5,4,124,3.840740696001721,3.9429252556194894,3.721889093463473,4.590850132613767,4.671973463691697,88.15214793633018,3.49,4.0306359733326325,4.097938956139686,3.7384937237506044,4.625921550620133,4.808965417972832,88.52851175146742,3.49
AM,2021-02,1446.5625,2605.0,793.0,4,112,4.1057170325630254,4.215272964311821,3.9100414497578693,5.089957072678993,5.132763396471949,91.66417531588247,3.58,4.291450662890792,4.328450628671984,3.960660762727071,5.037741045228972,5.2083347710803025,91.32004320638964,3.58
AM,2021-03,1583.7459677419354,2758.5,920.5,4,124,4.550814870600414,4.606597201213819,4.416407807807808,5.512259494773519,5.5698312221479505,94.527934261329,3.83375,4.6877190869518675,4.669514060186385,4.568026111697581,5.536910938641759,5.712585496646497,94.50033443111917,3.83375
AM,2021-04,1780.8833333333334,2935.0,1073.5,4,120,4.5591844290087575,4.611542511261261,4.520557869053263,5.610020542973287,5.6525780393217895,95.1914254385965,3.66,4.6696813114047515,4.6558130198640395,4.614922589886149,5.633851312342495,5.7963817138072065,96.05720961086935,3.815
AM,2021-05,1933.625,3032.0,1258.0,4,124,4.62001632737015,4.690601203703704,4.539251989690225,5.4332742247035,5.506465541523818,95.95126747560957,3.724,4.854627915487781,4.8665214125641105,4.802563915011602,5.645794709298926,5.805126393376977,96.49608289557258,3.724
AM,2021-06,1991.1541666666667,3038.0,1350.0,4,120,4.651298072872735,4.7259355100714755,4.578884566011652,5.479983060755026,5.534856466115238,97.54348427374742,3.79,4.878190085067556,4.887618289259449,4.946633553332527,5.708289026224666,5.837269678788515,98.22401051638097,3.79
AM,2021-07,1940.524193548387,3027.5,1249.0,4,124,4.760370746753247,4.807928502441434,4.759124093669488,5.8564049535471705,5.890366283066601,100.13471718088324,3.7900000000000005,4.966497903649048,4.967964334194116,5.133783768565031,5.9253351603672595,6.050995212885785,102.75194478710849,3.7900000000000005
AM,2021-08,1784.983870967742,2920.0,1049.0,4,124,4.864599140909208,4.962427175856098,4.874795547416602,6.050845632875926,6.052356389118647,103.61633417081566,3.9900000000000007,4.988971206026006,5.00485858462129,5.249374754745953,6.0347218698262735,6.170653159358516,104.33250525869244,3.9900000000000007
AM,2021-09,1504.45,2713.5,793.0,4,120,4.978966328320801,5.100567848020434,4.950479039170951,6.1982431042884985,6.126210579004329,107.93556328781513,3.99,5.102039313069069,5.115281527715343,5.381359082094376,6.162294643049819,6.2818001455348975,106.52942486168314,3.99
AM,2021-10,1117.2540322580646,2291.0,480.0,4,124,5.336836425120773,5.473454785247433,5.0212162481475735,6.5491598308554195,6.393562955182073,110.93343598605695,3.99,5.375066951587211,5.389165222987979,5.460207879059269,6.369576205834163,6.484618549265359,108.74949778296732,3.99
AM,2021-11,1001.6791666666667,2128.0,315.5,4,120,5.787880195652174,5.854368471940501,5.553574560171929,6.955716019275493,6.794171461038961,113.49941299403774,4.140000000000001,5.717858227441429,5.7343282989836775,5.8476189174652,6.77119217146655,6.8964262736426365,110.73804681301439,4.140000000000001
AM,2021-12,1236.8346774193549,2412.0,465.0,4,124,5.792391731527921,5.852884111019887,5.589956452275015,6.938793233149116,6.778024253138408,113.97909226190477,4.19,5.727105326254257,5.744841585707837,5.941784242451399,6.7682862757217634,6.899221541622364,111.35750320670466,4.19
AM,2022-01,1429.8185483870968,2478.0,740.0,4,124,5.932997763347763,6.001488236708825,5.58602330312585,6.951635568935889,6.793022242028124,114.10377210404091,4.304,5.857857796840187,5.86844966425108,5.926692287940488,6.792801191706983,6.93487045292053,112.09407309896679,4.304
AM,2022-02,1410.111607142857,2473.5,733.0,4,112,5.995002998737374,6.1493502995685985,5.571220346320347,6.936971688628035,6.845675353567456,115.82848844395006,4.38,5.921371656057195,5.950386167834405,5.862254860516538,6.789842563558382,6.927185401363342,112.34528913858205,4.38
AM,2022-03,1582.758064516129,2740.0,814.0,4,124,6.658478954739791,6.760022126116545,5.699455150082583,7.398918553532524,7.316757939711463,124.44936974789914,4.38,6.739581876802739,6.777025501981705,5.9096396998621605,7.254108108616769,7.388010932509287,120.65760223507729,4.38
AM,2022-04,1809.2291666666667,2906.0,1076.0,4,120,7.020229160865125,7.099316411238825,5.808832409688013,7.616506307826161,7.592100143903715,129.92261256354394,4.38,6.941865813157897,6.9908700494654035,6.044624105395281,7.386622750074068,7.531162789806389,124.04633601017042,4.38
AM,2022-05,1915.9556451612902,2980.0,1231.0,4,124,7.30125694919116,7.302383010209623,5.796706210245584,7.613698352851313,7.588644607843137,129.94996369629357,4.38,7.187006336776986,7.239562885824422,6.156721790946449,7.387959018796968,7.542921195868783,123.78013350759117,4.38
AM,2022-06,1955.4083333333333,3010.0,1299.0,4,120,7.60622156084656,7.725250818281473,5.751051587301588,7.608647018970189,7.549811255797634,129.12641376167693,4.38,7.577693947055666,7.625346649122147,6.06349719648851,7.404323545544602,7.555374421143998,123.69506918021912,4.38
AM,2022-07,1903.8306451612902,2999.0,1207.0,4,124,8.03567233709273,8.07691205138947,5.423585878659408,6.883506244474665,6.717517156862745,129.35533045532188,4.1899999999999995,7.817077531763093,7.869336829450452,5.638382827529056,6.326994592112075,6.459933315573355,123.67293520078475,4.1899999999999995
AM,2022-08,1740.0282258064517,2880.0,1008.0,4,124,7.848838965001437,7.920547192513369,4.956680857549278,6.10416162953358,5.99067896692768,128.24890237637018,3.9900000000000007,7.522607439537248,7.5735864379598725,5.099178622456158,5.684597274670895,5.811554853189994,122.57036898368366,3.9900000000000007
AM,2022-09,1419.1541666666667,2656.0,575.0,4,120,7.397964285714286,7.558658893557423,4.612703544575725,5.70366014876936,5.657409949164851,125.96495615079365,3.99,7.106573179843043,7.170837338194363,4.596911148016227,5.224141214715941,5.372933961582764,121.31639598365929,3.99
